,item,condition,targetPosition,Sentence,Unnamed: 4,Option1,Option0,Ans,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,employees,employees,1,10.234498023986816,14.765259545193675,10.234498023986816,14.765259545193675
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,that,that,2,5.145003318786621,7.422670773370717,5.145003318786621,7.422670773370717
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,noticed,noticed,3,9.113426208496094,13.147894796504824,9.113426208496094,13.147894796504824
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,the,the,4,1.1419990062713623,1.6475563030478186,1.1419990062713623,1.6475563030478186
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,fire.man,fireman,5,11.759504318237305,16.965378563233312,5.879752159118652,8.482689281616656
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,hurried,hurried,6,10.40137004852295,15.006004987455055,10.40137004852295,15.006004987455055
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,across,across,7,5.201205730438232,7.503753713946497,5.201205730438232,7.503753713946497
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,the,the,8,0.30508705973625183,0.44014758812088545,0.30508705973625183,0.44014758812088545
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,open,open,9,6.532524108886719,9.424440136378465,6.532524108886719,9.424440136378465
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,field..,field.,10,5.8360679149627686,8.419666239207979,2.9180339574813843,4.2098331196039895
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,employees,employees,1,10.234498023986816,14.765259545193675,10.234498023986816,14.765259545193675
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,that,that,2,5.145003318786621,7.422670773370717,5.145003318786621,7.422670773370717
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,the,the,3,5.422836780548096,7.82349973084701,5.422836780548096,7.82349973084701
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,fire.man,fireman,4,12.350826263427734,17.818475801128358,6.175413131713867,8.909237900564179
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,noticed,noticed,5,7.2047224044799805,10.394217283924876,7.2047224044799805,10.394217283924876
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,hurried,hurried,6,11.277067184448242,16.269368902775145,11.277067184448242,16.269368902775145
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,across,across,7,6.918116092681885,9.980731779206288,6.918116092681885,9.980731779206288
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,the,the,8,0.2770492732524872,0.3996976126032546,0.2770492732524872,0.3996976126032546
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,open,open,9,6.182522773742676,8.919494945861638,6.182522773742676,8.919494945861638
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,field..,field.,10,5.370717287063599,7.748307196063282,2.6853586435317993,3.874153598031641
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,farmer,farmer,1,10.569474220275879,15.248528042395755,10.569474220275879,15.248528042395755
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,that,that,2,4.9728007316589355,7.174234954893356,4.9728007316589355,7.174234954893356
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,approached,approached,3,8.145593643188477,11.75160755412468,8.145593643188477,11.75160755412468
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,the,the,4,1.9372761249542236,2.7948986583040463,1.9372761249542236,2.7948986583040463
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,customers,customers,5,8.497513771057129,12.259320977389795,8.497513771057129,12.259320977389795
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,lifted,lifted,6,10.920108795166016,15.754386804753965,10.920108795166016,15.754386804753965
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,the,the,7,1.5781280994415283,2.276757582951818,1.5781280994415283,2.276757582951818
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,chickens,chickens,8,7.545495986938477,10.885849641403714,7.545495986938477,10.885849641403714
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,from,from,9,2.0433425903320312,2.9479202219092304,2.0433425903320312,2.9479202219092304
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,their,their,10,1.5784931182861328,2.27728419382876,1.5784931182861328,2.27728419382876
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,co.op..,coop.,11,10.348544359207153,14.929793627447616,3.4495147864023843,4.976597875815872
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,farmer,farmer,1,10.569474220275879,15.248528042395755,10.569474220275879,15.248528042395755
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,that,that,2,4.9728007316589355,7.174234954893356,4.9728007316589355,7.174234954893356
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,the,the,3,5.495767593383789,7.9287166528530655,5.495767593383789,7.9287166528530655
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,customers,customers,4,8.036155700683594,11.593721977187794,8.036155700683594,11.593721977187794
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,approached,approached,5,7.141773700714111,10.303401501171468,7.141773700714111,10.303401501171468
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,lifted,lifted,6,11.523866653442383,16.62542527278702,11.523866653442383,16.62542527278702
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,the,the,7,1.3708218336105347,1.977677861292234,1.3708218336105347,1.977677861292234
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,chickens,chickens,8,7.327050685882568,10.57069968886486,7.327050685882568,10.57069968886486
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,from,from,9,2.116797685623169,3.0538935236137807,2.116797685623169,3.0538935236137807
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,their,their,10,1.6590253114700317,2.393467589567083,1.6590253114700317,2.393467589567083
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,co.op..,coop.,11,10.041880428791046,14.48737109581678,3.347293476263682,4.829123698605593
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,farmer,farmer,1,10.569474220275879,15.248528042395755,10.569474220275879,15.248528042395755
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,who,who,2,1.7926478385925293,2.586244146797761,1.7926478385925293,2.586244146797761
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,hired,hired,3,6.561871528625488,9.466779513298475,6.561871528625488,9.466779513298475
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,the,the,4,1.794505000114441,2.5889234645155526,1.794505000114441,2.5889234645155526
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,ranc.her,rancher,5,6.7473592311143875,9.734381701825095,3.3736796155571938,4.867190850912547
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,piled,piled,6,13.686444282531738,19.745365293811645,13.686444282531738,19.745365293811645
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,the,the,7,3.0349574089050293,4.378518003136504,3.0349574089050293,4.378518003136504
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,seeds,seeds,8,5.201103687286377,7.503606496797358,5.201103687286377,7.503606496797358
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,in,in,9,1.8684523105621338,2.695606882585516,1.8684523105621338,2.695606882585516
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,long,long,10,8.686100006103516,12.531393403471137,8.686100006103516,12.531393403471137
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,rows..,rows.,11,6.0000200271606445,8.656199138419126,3.0000100135803223,4.328099569209563
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,farmer,farmer,1,10.569474220275879,15.248528042395755,10.569474220275879,15.248528042395755
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,who,who,2,1.7926478385925293,2.586244146797761,1.7926478385925293,2.586244146797761
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,the,the,3,7.657963752746582,11.04810632939493,7.657963752746582,11.04810632939493
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,ranc.her,rancher,4,7.601200670003891,10.96621451141648,3.8006003350019455,5.48310725570824
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,hired,hired,5,5.583470821380615,8.055245664954041,5.583470821380615,8.055245664954041
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,piled,piled,6,14.625640869140625,21.10033955173213,14.625640869140625,21.10033955173213
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,the,the,7,3.4440884590148926,4.968769340203697,3.4440884590148926,4.968769340203697
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,seeds,seeds,8,5.360996246337891,7.734282698816023,5.360996246337891,7.734282698816023
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,in,in,9,1.9874008893966675,2.8672134073908877,1.9874008893966675,2.8672134073908877
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,long,long,10,8.946084976196289,12.906472430529647,8.946084976196289,12.906472430529647
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,rows..,rows.,11,7.04743218421936,10.167295463174547,3.52371609210968,5.0836477315872735
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,fire.men,firemen,1,14.160609245300293,20.42944073416114,7.0803046226501465,10.21472036708057
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,that,that,2,5.3799543380737305,7.761633443748037,5.3799543380737305,7.761633443748037
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,called,called,3,7.439352035522461,10.732716289075471,7.439352035522461,10.732716289075471
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,the,the,4,2.06954288482666,2.985719256846462,2.06954288482666,2.985719256846462
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,residents,residents,5,7.772362232208252,11.213148448399519,7.772362232208252,11.213148448399519
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,attacked,attacked,6,7.814409255981445,11.273809481081246,7.814409255981445,11.273809481081246
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,the,the,7,1.3772450685501099,1.986944630486024,1.3772450685501099,1.986944630486024
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,house,house,8,3.5433590412139893,5.111986516848495,3.5433590412139893,5.111986516848495
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,with,with,9,3.6011390686035156,5.195345475825793,3.6011390686035156,5.195345475825793
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,high.-.powered,high-powered,10,9.865825176239014,14.233377056037508,3.2886083920796714,4.744459018679169
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,h.oses..,hoses.,11,8.310191363096237,11.989071868377238,2.7700637876987457,3.996357289459079
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,fire.men,firemen,1,14.160609245300293,20.42944073416114,7.0803046226501465,10.21472036708057
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,that,that,2,5.3799543380737305,7.761633443748037,5.3799543380737305,7.761633443748037
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,the,the,3,5.416967391967773,7.8150319930491285,5.416967391967773,7.8150319930491285
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,residents,residents,4,7.061067581176758,10.186967182745537,7.061067581176758,10.186967182745537
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,called,called,5,5.257353782653809,7.584758230433483,5.257353782653809,7.584758230433483
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,attacked,attacked,6,7.761308670043945,11.197201529080916,7.761308670043945,11.197201529080916
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,the,the,7,1.2306677103042603,1.7754782026381317,1.2306677103042603,1.7754782026381317
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,house,house,8,3.757737159729004,5.4212687653052125,3.757737159729004,5.4212687653052125
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,with,with,9,4.085039138793945,5.893465707375347,4.085039138793945,5.893465707375347
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,high.-.powered,high-powered,10,10.009427309036255,14.440551140885166,3.3364757696787515,4.813517046961722
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,h.oses..,hoses.,11,9.378443643450737,13.530234135663001,3.1261478811502457,4.510078045221
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,girl,girl,1,8.584717750549316,12.385129726148957,8.584717750549316,12.385129726148957
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,who,who,2,1.6173639297485352,2.3333629207608975,1.6173639297485352,2.3333629207608975
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,watched,watched,3,6.8636064529418945,9.90209099227276,6.8636064529418945,9.90209099227276
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,the,the,4,1.4609001874923706,2.107633455729,1.4609001874923706,2.107633455729
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,parents,parents,5,7.108064651489258,10.25476962302169,7.108064651489258,10.25476962302169
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,changed,changed,6,13.055230140686035,18.834715781631868,13.055230140686035,18.834715781631868
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,a,a,7,4.841998100280762,6.985526647268837,4.841998100280762,6.985526647268837
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,critical,critical,8,7.872110366821289,11.357054587543672,7.872110366821289,11.357054587543672
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,part,part,9,3.5510289669036865,5.123051880605008,3.5510289669036865,5.123051880605008
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,of,of,10,0.07114288955926895,0.10263749396166853,0.07114288955926895,0.10263749396166853
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,the,the,11,2.2612180709838867,3.2622480973769616,2.2612180709838867,3.2622480973769616
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,story..,story.,12,4.21489405632019,6.080806752925506,2.107447028160095,3.040403376462753
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,girl,girl,1,8.584717750549316,12.385129726148957,8.584717750549316,12.385129726148957
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,who,who,2,1.6173639297485352,2.3333629207608975,1.6173639297485352,2.3333629207608975
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,the,the,3,7.551632881164551,10.894703308270133,7.551632881164551,10.894703308270133
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,parents,parents,4,4.888938903808594,7.053247911733783,4.888938903808594,7.053247911733783
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,watched,watched,5,6.948058128356934,10.023929005588801,6.948058128356934,10.023929005588801
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,changed,changed,6,10.512094497680664,15.165746601160054,10.512094497680664,15.165746601160054
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,a,a,7,4.839138507843018,6.9814011274399395,4.839138507843018,6.9814011274399395
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,critical,critical,8,7.580740451812744,10.936696656096606,7.580740451812744,10.936696656096606
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,part,part,9,3.3333024978637695,4.808938983450855,3.3333024978637695,4.808938983450855
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,of,of,10,0.08129046857357025,0.11727735588262993,0.08129046857357025,0.11727735588262993
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,the,the,11,2.2478253841400146,3.2429265344831286,2.2478253841400146,3.2429265344831286
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,story..,story.,12,4.378870606422424,6.31737490858008,2.189435303211212,3.15868745429004
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,investigator,investigator,1,10.960587501525879,15.81278523368094,10.960587501525879,15.81278523368094
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,who,who,2,2.3168082237243652,3.34244773505791,2.3168082237243652,3.34244773505791
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,ph.oned,phoned,3,9.48292777617462,13.680972875795332,4.74146388808731,6.840486437897666
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,the,the,4,1.1936780214309692,1.7221133619366091,1.1936780214309692,1.7221133619366091
