,item,condition,targetPosition,Sentence,Unnamed: 4,Option1,Option0,Ans,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,11.4248046875,16.482509065781233,11.4248046875,16.482509065781233,employees,employees,1
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,4.213368892669678,6.078606406890367,4.213368892669678,6.078606406890367,that,that,2
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,10.054786682128906,14.505990883503767,10.054786682128906,14.505990883503767,noticed,noticed,3
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,1.0888378620147705,1.570860983860851,1.0888378620147705,1.570860983860851,the,the,4
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,11.225568771362305,16.195072397602413,11.225568771362305,16.195072397602413,fireman,fireman,5
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,11.970897674560547,17.270354710077726,11.970897674560547,17.270354710077726,hurried,hurried,6
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,5.489037990570068,7.919007888246559,5.489037990570068,7.919007888246559,across,across,7
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,0.6009775400161743,0.8670273166669833,0.6009775400161743,0.8670273166669833,the,the,8
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,7.04116153717041,10.15824883177386,7.04116153717041,10.15824883177386,open,open,9
10,30,RC_Subj,4,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees,The fireman,0,RC-Gap,,1.0,,,,,5.094593048095703,7.349944125835059,2.5472965240478516,3.6749720629175293,field..,field.,10
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,11.4248046875,16.482509065781233,11.4248046875,16.482509065781233,employees,employees,1
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,4.213368892669678,6.078606406890367,4.213368892669678,6.078606406890367,that,that,2
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,2.6195693016052246,3.779239640690823,2.6195693016052246,3.779239640690823,the,the,3
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,9.923310279846191,14.316310529936572,9.923310279846191,14.316310529936572,fireman,fireman,4
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,8.43893814086914,12.174814206200638,8.43893814086914,12.174814206200638,noticed,noticed,5
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,13.66070556640625,19.708232175698555,13.66070556640625,19.708232175698555,hurried,hurried,6
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,5.757081508636475,8.305712942503394,5.757081508636475,8.305712942503394,across,across,7
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,0.9731425642967224,1.4039479515888507,0.9731425642967224,1.4039479515888507,the,the,8
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,7.053520202636719,10.176078617154111,7.053520202636719,10.176078617154111,open,open,9
11,30,RC_Obj,6,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees,The fireman,1,RC-Gap,,,,,1.0,,5.04565167427063,7.2793366485233335,2.522825837135315,3.6396683242616668,field..,field.,10
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,11.709147453308105,16.89272896392524,11.709147453308105,16.89272896392524,farmer,farmer,1
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,5.752381324768066,8.298932010545176,5.752381324768066,8.298932010545176,that,that,2
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,8.889368057250977,12.824647212832744,8.889368057250977,12.824647212832744,approached,approached,3
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,0.7366392612457275,1.0627458091233206,0.7366392612457275,1.0627458091233206,the,the,4
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,9.864524841308594,14.231501069281897,9.864524841308594,14.231501069281897,customers,customers,5
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,11.720683097839355,16.909371381083933,11.720683097839355,16.909371381083933,lifted,lifted,6
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,0.9726616740226746,1.4032541735752702,0.9726616740226746,1.4032541735752702,the,the,7
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,9.917844772338867,14.308425469359815,9.917844772338867,14.308425469359815,chickens,chickens,8
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,3.158815860748291,4.557207977382962,3.158815860748291,4.557207977382962,from,from,9
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,2.4160544872283936,3.485629827241931,2.4160544872283936,3.485629827241931,their,their,10
12,31,RC_Subj,4,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers,The farmer,1,RC-Gap,,,,,1.0,,5.049716114997864,7.285200397004501,2.524858057498932,3.6426001985022505,<UNK>..,coop.,11
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,11.709147453308105,16.89272896392524,11.709147453308105,16.89272896392524,farmer,farmer,1
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,5.752381324768066,8.298932010545176,5.752381324768066,8.298932010545176,that,that,2
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,3.290426254272461,4.747081639449727,3.290426254272461,4.747081639449727,the,the,3
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,9.71146297454834,14.010679473157673,9.71146297454834,14.010679473157673,customers,customers,4
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,8.516511917114258,12.286729508492499,8.516511917114258,12.286729508492499,approached,approached,5
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,14.035569190979004,20.24904606787933,14.035569190979004,20.24904606787933,lifted,lifted,6
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,1.5552538633346558,2.2437570359563095,1.5552538633346558,2.2437570359563095,the,the,7
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,9.434209823608398,13.610687727225779,9.434209823608398,13.610687727225779,chickens,chickens,8
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,3.194573402404785,4.608795205405166,3.194573402404785,4.608795205405166,from,from,9
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,2.2399940490722656,3.231628306217347,2.2399940490722656,3.231628306217347,their,their,10
13,31,RC_Obj,6,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers,The farmer,0,RC-Gap,,1.0,,,,,4.93726646900177,7.122969850376217,2.468633234500885,3.5614849251881084,<UNK>..,coop.,11
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,11.709147453308105,16.89272896392524,11.709147453308105,16.89272896392524,farmer,farmer,1
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,4.185272216796875,6.03807147194321,4.185272216796875,6.03807147194321,who,who,2
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,6.8685078620910645,9.909162230945634,6.8685078620910645,9.909162230945634,hired,hired,3
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,1.64316987991333,2.370593037089075,1.64316987991333,2.370593037089075,the,the,4
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,8.546123504638672,12.32944999896682,8.546123504638672,12.32944999896682,rancher,rancher,5
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,13.799464225769043,19.908418605441657,13.799464225769043,19.908418605441657,piled,piled,6
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,2.0613152980804443,2.9738493582492125,2.0613152980804443,2.9738493582492125,the,the,7
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,6.371102333068848,9.191557740914531,6.371102333068848,9.191557740914531,seeds,seeds,8
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,2.4523346424102783,3.537971027205518,2.4523346424102783,3.537971027205518,in,in,9
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,10.177942276000977,14.683666848040739,10.177942276000977,14.683666848040739,long,long,10
14,32,RC_Subj,4,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher,The farmer,1,RC-Gap,,,,,1.0,,6.118719696998596,8.827446563449495,3.059359848499298,4.413723281724748,rows..,rows.,11
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,11.709147453308105,16.89272896392524,11.709147453308105,16.89272896392524,farmer,farmer,1
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,4.185272216796875,6.03807147194321,4.185272216796875,6.03807147194321,who,who,2
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,5.408897876739502,7.803390143446923,5.408897876739502,7.803390143446923,the,the,3
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,10.8187894821167,15.60821393427144,10.8187894821167,15.60821393427144,rancher,rancher,4
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,6.177279472351074,8.911930460946088,6.177279472351074,8.911930460946088,hired,hired,5
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,14.338386535644531,20.68591914932345,14.338386535644531,20.68591914932345,piled,piled,6
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,3.086916446685791,4.453479049272171,3.086916446685791,4.453479049272171,the,the,7
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,6.578967094421387,9.491443201293407,6.578967094421387,9.491443201293407,seeds,seeds,8
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,2.5603277683258057,3.693772174413947,2.5603277683258057,3.693772174413947,in,in,9
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,10.040923118591309,14.485989989139027,10.040923118591309,14.485989989139027,long,long,10
15,32,RC_Obj,6,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher,The farmer,0,RC-Gap,,1.0,,,,,6.211170554161072,8.960824956603734,3.105585277080536,4.480412478301867,rows..,rows.,11
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,14.47927474975586,20.889177877141567,14.47927474975586,20.889177877141567,firemen,firemen,1
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,4.722074508666992,6.812513476362058,4.722074508666992,6.812513476362058,that,that,2
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,6.7480010986328125,9.735307720910836,6.7480010986328125,9.735307720910836,called,called,3
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,1.6891593933105469,2.4369418800001363,1.6891593933105469,2.4369418800001363,the,the,4
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,8.621952056884766,12.43884747525005,8.621952056884766,12.43884747525005,residents,residents,5
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,8.957712173461914,12.923246930364202,8.957712173461914,12.923246930364202,attacked,attacked,6
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,1.543715000152588,2.227109975266044,1.543715000152588,2.227109975266044,the,the,7
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,3.662297248840332,5.283578079163242,3.662297248840332,5.283578079163242,house,house,8
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,4.202364444732666,6.06273034442392,4.202364444732666,6.06273034442392,with,with,9
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,11.348088264465332,16.371830662714377,11.348088264465332,16.371830662714377,high-powered,high-powered,10
16,33,RC_Subj,4,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,1,RC-Gap,,,1.0,,,,9.255592942237854,13.352998038253443,4.627796471118927,6.676499019126721,hoses..,hoses.,11
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,14.47927474975586,20.889177877141567,14.47927474975586,20.889177877141567,firemen,firemen,1
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,4.722074508666992,6.812513476362058,4.722074508666992,6.812513476362058,that,that,2
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,3.2306172847747803,4.660795535754744,3.2306172847747803,4.660795535754744,the,the,3
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,7.015429496765137,10.121125344689219,7.015429496765137,10.121125344689219,residents,residents,4
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,6.137208461761475,8.854120212685062,6.137208461761475,8.854120212685062,called,called,5
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,11.317869186401367,16.32823374865126,11.317869186401367,16.32823374865126,attacked,attacked,6
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,2.3745322227478027,3.4257258621893025,2.3745322227478027,3.4257258621893025,the,the,7
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,4.996223449707031,7.208026794065484,4.996223449707031,7.208026794065484,house,house,8
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,4.809442520141602,6.938558873248807,4.809442520141602,6.938558873248807,with,with,9
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,11.249690055847168,16.229872055108597,11.249690055847168,16.229872055108597,high-powered,high-powered,10
17,33,RC_Obj,6,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents,The firemen,0,RC-Gap,,,,,,1.0,9.239508390426636,13.329792935120476,4.619754195213318,6.664896467560238,hoses..,hoses.,11
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,10.596593856811523,15.287653407536439,10.596593856811523,15.287653407536439,girl,girl,1
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,3.7601535320281982,5.424754853638202,3.7601535320281982,5.424754853638202,who,who,2
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,7.968903064727783,11.496696932807636,7.968903064727783,11.496696932807636,watched,watched,3
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,0.6657459735870361,0.9604684145858119,0.6657459735870361,0.9604684145858119,the,the,4
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,8.878170013427734,12.808491850541294,8.878170013427734,12.808491850541294,parents,parents,5
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,9.194013595581055,13.264157820210496,9.194013595581055,13.264157820210496,changed,changed,6
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,4.29648494720459,6.198517526586142,4.29648494720459,6.198517526586142,a,a,7
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,9.768322944641113,14.09271107003561,9.768322944641113,14.09271107003561,critical,critical,8
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,4.335656642913818,6.255030337729057,4.335656642913818,6.255030337729057,part,part,9
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,0.4374295473098755,0.6310774386422616,0.4374295473098755,0.6310774386422616,of,of,10
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,0.8154463768005371,1.1764404439210079,0.8154463768005371,1.1764404439210079,the,the,11
18,34,RC_Subj,4,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents,The girl,1,RC-Gap,,,1.0,,,,3.666751742362976,5.290004554878032,1.833375871181488,2.645002277439016,story..,story.,12
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,10.596593856811523,15.287653407536439,10.596593856811523,15.287653407536439,girl,girl,1
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,3.7601535320281982,5.424754853638202,3.7601535320281982,5.424754853638202,who,who,2
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,5.492604732513428,7.924153609160374,5.492604732513428,7.924153609160374,the,the,3
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,7.11060094833374,10.258428725901448,7.11060094833374,10.258428725901448,parents,parents,4
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,8.263236045837402,11.921329665024547,8.263236045837402,11.921329665024547,watched,watched,5
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,8.814813613891602,12.717087887121936,8.814813613891602,12.717087887121936,changed,changed,6
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,4.403157711029053,6.352413793953614,4.403157711029053,6.352413793953614,a,a,7
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,8.785604476928711,12.674948010076927,8.785604476928711,12.674948010076927,critical,critical,8
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,4.516301155090332,6.515645279609919,4.516301155090332,6.515645279609919,part,part,9
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,0.21732421219348907,0.3135325631966475,0.21732421219348907,0.3135325631966475,of,of,10
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,0.6491310596466064,0.936498160639157,0.6491310596466064,0.936498160639157,the,the,11
19,34,RC_Obj,6,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents,The girl,0,RC-Gap,,,,,,1.0,3.9792494773864746,5.740843487485467,1.9896247386932373,2.8704217437427335,story..,story.,12
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,13.281005859375,19.16044129133758,13.281005859375,19.16044129133758,investigator,investigator,1
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,3.808450222015381,5.4944322487740616,3.808450222015381,5.4944322487740616,who,who,2
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,9.098633766174316,13.12655381332456,9.098633766174316,13.12655381332456,phoned,phoned,3
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,1.2231405973434448,1.7646188740973523,1.2231405973434448,1.7646188740973523,the,the,4
