,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
22,8,NPZ_UAMB,7,7,ambiguous,Because the mechanic stopped the truck needed several more hours before it could be fully repaired.,6,0.9495911598205566,1.3699704571451161,0.9495911598205566,1.3699704571451161,be,be,13
22,8,NPZ_UAMB,7,7,ambiguous,Because the mechanic stopped the truck needed several more hours before it could be fully repaired.,6,5.739763259887695,8.280727990916649,5.739763259887695,8.280727990916649,fully,fully,14
22,8,NPZ_UAMB,7,7,ambiguous,Because the mechanic stopped the truck needed several more hours before it could be fully repaired.,6,4.110838770866394,5.930686708623029,2.055419385433197,2.9653433543115146,repaired..,repaired.,15
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,13.034719467163086,18.805125134655015,13.034719467163086,18.805125134655015,mechanic,mechanic,1
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,7.5907487869262695,10.951135631532445,7.5907487869262695,10.951135631532445,brought,brought,2
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,1.6252166032791138,2.344691933921183,1.6252166032791138,2.344691933921183,the,the,3
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,7.247232437133789,10.455546297222554,7.247232437133789,10.455546297222554,truck,truck,4
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,10.310345649719238,14.874684538701043,10.310345649719238,14.874684538701043,needed,needed,5
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,7.330799102783203,10.57610751133859,7.330799102783203,10.57610751133859,several,several,6
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,5.530016899108887,7.978127956376555,5.530016899108887,7.978127956376555,more,more,7
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,2.6738171577453613,3.857502753723056,2.6738171577453613,3.857502753723056,hours,hours,8
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,1.7399424314498901,2.510206317285042,1.7399424314498901,2.510206317285042,to,to,9
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,7.721335411071777,11.1395323065936,7.721335411071777,11.1395323065936,fully,fully,10
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,4.933810234069824,7.117983557379751,4.933810234069824,7.117983557379751,repair,repair,11
23,8,MVRR_UAMB,6,8,ambiguous,The mechanic brought the truck needed several more hours to fully repair it.,5,2.7363168597221375,3.9476707638219892,1.3681584298610687,1.9738353819109946,it..,it.,12
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,11.84760856628418,17.09248612497179,11.84760856628418,17.09248612497179,guitarist,guitarist,1
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,8.560528755187988,12.350232382497083,8.560528755187988,12.350232382497083,knew,knew,2
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,1.9763275384902954,2.851237938952241,1.9763275384902954,2.851237938952241,the,the,3
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,4.003465175628662,5.775779355251134,4.003465175628662,5.775779355251134,song,song,4
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,7.9049391746521,11.40441654579948,7.9049391746521,11.40441654579948,failed,failed,5
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,11.711837768554688,16.89661026838991,11.711837768554688,16.89661026838991,dramatically,dramatically,6
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,3.319554328918457,4.789104568292149,3.319554328918457,4.789104568292149,because,because,7
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,1.0544042587280273,1.5211837951591287,1.0544042587280273,1.5211837951591287,of,of,8
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,0.956628143787384,1.3801226790168732,0.956628143787384,1.3801226790168732,the,the,9
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,7.3098344802856445,10.545861954427252,7.3098344802856445,10.545861954427252,tensions,tensions,10
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,4.927233695983887,7.108495618496952,4.927233695983887,7.108495618496952,within,within,11
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,0.3390965759754181,0.4892129485421633,0.3390965759754181,0.4892129485421633,the,the,12
24,9,NPS_UAMB,6,7,ambiguous,The guitarist knew the song failed dramatically because of the tensions within the band.,5,0.9331602454185486,1.346265658420068,0.4665801227092743,0.673132829210034,band..,band.,13
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,9.242095947265625,13.333525990540105,9.242095947265625,13.333525990540105,After,After,0
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,1.1599382162094116,1.6734371122629084,1.1599382162094116,1.6734371122629084,the,the,1
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,12.585363388061523,18.15684134774188,12.585363388061523,18.15684134774188,guitarist,guitarist,2
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,6.150918960571289,8.873900281326096,6.150918960571289,8.873900281326096,began,began,3
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,2.7261316776275635,3.932976652123596,2.7261316776275635,3.932976652123596,the,the,4
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,3.693580150604248,5.3287097664026595,3.693580150604248,5.3287097664026595,song,song,5
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,10.337929725646973,14.91447994824949,10.337929725646973,14.91447994824949,failed,failed,6
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,12.400522232055664,17.890171928620045,12.400522232055664,17.890171928620045,dramatically,dramatically,7
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,5.347198009490967,7.7143760509439545,5.347198009490967,7.7143760509439545,because,because,8
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,2.077113628387451,2.996641531037457,2.077113628387451,2.996641531037457,he,he,9
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,9.19393539428711,13.26404499959153,9.19393539428711,13.26404499959153,skipped,skipped,10
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,0.5875923037528992,0.8477165026888291,0.5875923037528992,0.8477165026888291,the,the,11
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,6.881797790527344,9.928335544794425,6.881797790527344,9.928335544794425,sound,sound,12
25,9,NPZ_UAMB,7,7,ambiguous,After the guitarist began the song failed dramatically because he skipped the sound check.,6,9.894474983215332,14.27470999048467,4.947237491607666,7.137354995242335,check..,check.,13
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,11.84760856628418,17.09248612497179,11.84760856628418,17.09248612497179,guitarist,guitarist,1
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,10.00202465057373,14.42987136223189,10.00202465057373,14.42987136223189,assigned,assigned,2
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,2.658247470855713,3.8350404436591665,2.658247470855713,3.8350404436591665,the,the,3
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,4.346600532531738,6.270819033008866,4.346600532531738,6.270819033008866,song,song,4
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,11.698931694030762,16.8779907386769,11.698931694030762,16.8779907386769,failed,failed,5
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,12.209375381469727,17.61440531519817,12.209375381469727,17.61440531519817,dramatically,dramatically,6
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,3.9941890239715576,5.762396697256896,3.9941890239715576,5.762396697256896,because,because,7
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,2.017460346221924,2.9105800366845007,2.017460346221924,2.9105800366845007,he,he,8
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,5.531944751739502,7.980909259806308,5.531944751739502,7.980909259806308,never,never,9
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,7.8041229248046875,11.258969442103595,7.8041229248046875,11.258969442103595,practiced,practiced,10
26,9,MVRR_UAMB,6,8,ambiguous,The guitarist assigned the song failed dramatically because he never practiced enough.,5,11.06906247138977,15.969281534764155,5.534531235694885,7.984640767382078,enough..,enough.,11
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,8.543693542480469,12.325944304611633,8.543693542480469,12.325944304611633,player,player,1
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,9.72292709350586,14.027218700725847,9.72292709350586,14.027218700725847,revealed,revealed,2
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,1.8117250204086304,2.6137667023979874,1.8117250204086304,2.6137667023979874,the,the,3
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,8.974510192871094,12.947481349662581,8.974510192871094,12.947481349662581,bonus,bonus,4
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,13.247235298156738,19.111720670139956,13.247235298156738,19.111720670139956,remained,remained,5
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,7.00693416595459,10.108869173058132,7.00693416595459,10.108869173058132,essentially,essentially,6
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,1.5736359357833862,2.2702767607193546,1.5736359357833862,2.2702767607193546,the,the,7
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,0.1308203488588333,0.188733868546003,0.1308203488588333,0.188733868546003,same,same,8
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,0.8132977485656738,1.1733406286218566,0.8132977485656738,1.1733406286218566,as,as,9
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,3.9332175254821777,5.674433418750698,3.9332175254821777,5.674433418750698,in,in,10
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,0.8023205995559692,1.1575039501824567,0.8023205995559692,1.1575039501824567,the,the,11
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,2.1432924270629883,3.0921173556986434,2.1432924270629883,3.0921173556986434,original,original,12
27,10,NPS_UAMB,6,7,ambiguous,The player revealed the bonus remained essentially the same as in the original contract.,5,9.315410554409027,13.439296610690613,4.6577052772045135,6.719648305345307,contract..,contract.,13
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,9.96627426147461,14.378294453168735,9.96627426147461,14.378294453168735,Although,Although,0
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,1.1721980571746826,1.6911243240255922,1.1721980571746826,1.6911243240255922,the,the,1
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,7.0507378578186035,10.172064542082973,7.0507378578186035,10.172064542082973,player,player,2
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,7.48603630065918,10.80006744687576,7.48603630065918,10.80006744687576,lost,lost,3
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,1.4999462366104126,2.163964997157906,1.4999462366104126,2.163964997157906,the,the,4
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,7.762307167053223,11.198642055764543,7.762307167053223,11.198642055764543,bonus,bonus,5
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,12.79793930053711,18.46352356248286,12.79793930053711,18.46352356248286,remained,remained,6
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,8.083407402038574,11.661891772406191,8.083407402038574,11.661891772406191,essentially,essentially,7
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,1.8905894756317139,2.7275440608507395,1.8905894756317139,2.7275440608507395,the,the,8
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,0.15024057030677795,0.21675132572191821,0.15024057030677795,0.21675132572191821,same,same,9
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,1.1826708316802979,1.7062333438691917,1.1826708316802979,1.7062333438691917,as,as,10
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,3.5812716484069824,5.166682847232997,3.5812716484069824,5.166682847232997,in,in,11
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,0.7894795536994934,1.1389782370054913,0.7894795536994934,1.1389782370054913,the,the,12
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,2.995532512664795,4.321639900843156,2.995532512664795,4.321639900843156,original,original,13
28,10,NPZ_UAMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,10.305802822113037,14.868130623841962,5.1529014110565186,7.434065311920981,contract..,contract.,14
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,8.543693542480469,12.325944304611633,8.543693542480469,12.325944304611633,player,player,1
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,9.465723991394043,13.65615306080787,9.465723991394043,13.65615306080787,paid,paid,2
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,1.9209617376327515,2.7713619726202166,1.9209617376327515,2.7713619726202166,the,the,3
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,6.034304141998291,8.705660660876665,6.034304141998291,8.705660660876665,bonus,bonus,4
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,13.904887199401855,20.060511806697484,13.904887199401855,20.060511806697484,remained,remained,5
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,8.937851905822754,12.894594620730459,8.937851905822754,12.894594620730459,essentially,essentially,6
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,1.5459084510803223,2.23027445604192,1.5459084510803223,2.23027445604192,the,the,7
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,0.265730082988739,0.3833674729428665,0.265730082988739,0.3833674729428665,same,same,8
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,8.014396667480469,11.562330327891107,8.014396667480469,11.562330327891107,despite,despite,9
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,3.3530726432800293,4.837461274200547,3.3530726432800293,4.837461274200547,his,his,10
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,7.730131149291992,11.15222187450486,7.730131149291992,11.15222187450486,sudden,sudden,11
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,7.269493103027344,10.487661649514072,7.269493103027344,10.487661649514072,fame,fame,12
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,2.0618374347686768,2.974602642259992,2.0618374347686768,2.974602642259992,and,and,13
29,10,MVRR_UAMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,6.562362849712372,9.467488339794004,3.281181424856186,4.733744169897002,wealth..,wealth.,14
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,10.689689636230469,15.421962226831845,10.689689636230469,15.421962226831845,recent,recent,1
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,12.935623168945312,18.66215939664578,12.935623168945312,18.66215939664578,hire,hire,2
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,10.048542976379395,14.496983120182177,10.048542976379395,14.496983120182177,claimed,claimed,3
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,2.3432514667510986,3.3805972706375997,2.3432514667510986,3.3805972706375997,the,the,4
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,5.503574371337891,7.93997945269277,5.503574371337891,7.93997945269277,job,job,5
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,11.818653106689453,17.050712227007814,11.818653106689453,17.050712227007814,prepared,prepared,6
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,9.122623443603516,13.16116360198419,9.122623443603516,13.16116360198419,many,many,7
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,6.492380142211914,9.366524634735113,6.492380142211914,9.366524634735113,students,students,8
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,2.30733060836792,3.3287744263837133,2.30733060836792,3.3287744263837133,for,for,9
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,8.534001350402832,12.311961427165883,8.534001350402832,12.311961427165883,careers,careers,10
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,0.579071044921875,0.8354229248311792,0.579071044921875,0.8354229248311792,in,in,11
30,11,NPS_UAMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,8.361072182655334,12.062477374431513,4.180536091327667,6.031238687215756,media..,media.,12
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,11.25296401977539,16.23459538663189,11.25296401977539,16.23459538663189,Once,Once,0
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,1.322155475616455,1.9074671479560485,1.322155475616455,1.9074671479560485,the,the,1
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,10.674304008483887,15.399765457980887,10.674304008483887,15.399765457980887,recent,recent,2
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,12.137613296508789,17.510874511101175,12.137613296508789,17.510874511101175,hire,hire,3
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,5.975306510925293,8.620545071103455,5.975306510925293,8.620545071103455,started,started,4
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,4.514224052429199,6.5126486539012856,4.514224052429199,6.5126486539012856,the,the,5
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,5.40189266204834,7.793283754951621,5.40189266204834,7.793283754951621,job,job,6
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,10.915085792541504,15.747140143777209,10.915085792541504,15.747140143777209,prepared,prepared,7
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,6.9977192878723145,10.095574914146438,6.9977192878723145,10.095574914146438,many,many,8
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,4.864391326904297,7.017833244268114,4.864391326904297,7.017833244268114,students,students,9
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,1.889216661453247,2.725563508643403,1.889216661453247,2.725563508643403,for,for,10
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,7.874671936035156,11.360750150745412,7.874671936035156,11.360750150745412,careers,careers,11
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,0.5442553162574768,0.7851944457421163,0.5442553162574768,0.7851944457421163,in,in,12
31,11,NPZ_UAMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,8.366147756576538,12.069799879757298,4.183073878288269,6.034899939878649,media..,media.,13
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,10.689689636230469,15.421962226831845,10.689689636230469,15.421962226831845,recent,recent,1
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,12.935623168945312,18.66215939664578,12.935623168945312,18.66215939664578,hire,hire,2
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,7.954092979431152,11.475330496195044,7.954092979431152,11.475330496195044,offered,offered,3
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,2.984478235244751,4.305691949628647,2.984478235244751,4.305691949628647,the,the,4
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,5.820562839508057,8.397297143740857,5.820562839508057,8.397297143740857,job,job,5
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,12.735111236572266,18.372881826172122,12.735111236572266,18.372881826172122,prepared,prepared,6
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,10.796178817749023,15.575593640916988,10.796178817749023,15.575593640916988,many,many,7
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,8.060206413269043,11.628419820964668,8.060206413269043,11.628419820964668,students,students,8
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,2.9717087745666504,4.287269512033525,2.9717087745666504,4.287269512033525,for,for,9
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,9.040389060974121,13.042524465974198,9.040389060974121,13.042524465974198,careers,careers,10
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,0.6780832409858704,0.9782673290802311,0.6780832409858704,0.9782673290802311,in,in,11
32,11,MVRR_UAMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,8.745317935943604,12.616826817183142,4.372658967971802,6.308413408591571,media..,media.,12
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,13.12677001953125,18.937926010067656,13.12677001953125,18.937926010067656,assistant,assistant,1
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,4.547747611999512,6.561012927046321,4.547747611999512,6.561012927046321,manager,manager,2
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,11.15250301361084,16.08966079123558,11.15250301361084,16.08966079123558,discovered,discovered,3
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,1.73695707321167,2.5058993557594844,1.73695707321167,2.5058993557594844,the,the,4
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,9.136693000793457,13.181461682369623,9.136693000793457,13.181461682369623,training,training,5
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,10.23807144165039,14.77041489713594,10.23807144165039,14.77041489713594,seemed,seemed,6
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,7.588294506072998,10.947594852716481,7.588294506072998,10.947594852716481,unnecessarily,unnecessarily,7
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,5.094973564147949,7.350493094456613,5.094973564147949,7.350493094456613,demanding,demanding,8
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,3.1597766876220703,4.558594157548916,3.1597766876220703,4.558594157548916,for,for,9
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,6.467437744140625,9.330540360729785,6.467437744140625,9.330540360729785,new,new,10
33,12,NPS_UAMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,6.773438394069672,9.77200598089122,3.386719197034836,4.88600299044561,staff..,staff.,11
