,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,logfreq,logfreq_s,length,length_s
570,15,MVRR_AMB,6,8,ambiguous,The engineer brought the equipment required constant supervision from senior technicians.,5,senior,senior,9,9.312896960301275,-0.5360141814637601,6,0.2866949754802561
571,15,MVRR_AMB,6,8,ambiguous,The engineer brought the equipment required constant supervision from senior technicians.,5,technicians..,technicians.,10,6.63200177739563,-1.3485906937322918,12,2.530568997408188
572,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
573,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,little,little,1,11.160014855596954,0.0238453112454625,6,0.2866949754802561
574,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,girl,girl,2,9.440419814291506,-0.4973621384481874,4,-0.4612630318290542
575,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,found,found,3,11.031334966472572,-0.015157427903206,5,-0.087284028174399
576,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
577,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,lamb,lamb,5,7.324489979348532,-1.1386982475382104,4,-0.4612630318290542
578,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,remained,remained,6,8.742893471512136,-0.7087816398315925,8,1.0346529827895663
579,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,relatively,relatively,7,9.09929707318286,-0.6007560827519403,10,1.7826109900988767
580,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,calm,calm,8,8.166216268592143,-0.8835718939382907,4,-0.4612630318290542
581,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,despite,despite,9,9.796904067133344,-0.3893121360833358,7,0.6606739791349112
582,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
583,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,absence,absence,11,8.02059914989697,-0.9277082895685262,7,0.6606739791349112
584,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,of,of,12,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
585,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,its,its,13,12.244408351795746,0.3525238402257978,3,-0.8352420354837095
586,16,NPS_AMB,7,8,ambiguous,The little girl found the lamb remained relatively calm despite the absence of its mother.,6,mother..,mother.,14,10.386160584882528,-0.2107091048730017,7,0.6606739791349112
587,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,When,When,0,12.61473928991416,0.464770758344858,4,-0.4612630318290542
588,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
589,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,little,little,2,11.160014855596954,0.0238453112454625,6,0.2866949754802561
590,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,girl,girl,3,9.440419814291506,-0.4973621384481874,4,-0.4612630318290542
591,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,attacked,attacked,4,7.793999089503996,-0.9963905297128036,8,1.0346529827895663
592,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,the,the,5,15.687451186819413,1.396106504820095,3,-0.8352420354837095
593,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,lamb,lamb,6,7.324489979348532,-1.1386982475382104,4,-0.4612630318290542
594,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,remained,remained,7,8.742893471512136,-0.7087816398315925,8,1.0346529827895663
595,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,relatively,relatively,8,9.09929707318286,-0.6007560827519403,10,1.7826109900988767
596,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,calm,calm,9,8.166216268592143,-0.8835718939382907,4,-0.4612630318290542
597,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,despite,despite,10,9.796904067133344,-0.3893121360833358,7,0.6606739791349112
598,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
599,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,sudden,sudden,12,8.21932609390609,-0.8674743617050368,6,0.2866949754802561
600,16,NPZ_AMB,8,8,ambiguous,When the little girl attacked the lamb remained relatively calm despite the sudden assault.,7,assault..,assault.,13,8.245121966478605,-0.8596556598402445,8,1.0346529827895663
601,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
602,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,little,little,1,11.160014855596954,0.0238453112454625,6,0.2866949754802561
603,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,girl,girl,2,9.440419814291506,-0.4973621384481874,4,-0.4612630318290542
604,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,fed,fed,3,8.437067146936952,-0.8014772773812361,3,-0.8352420354837095
605,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
606,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,lamb,lamb,5,7.324489979348532,-1.1386982475382104,4,-0.4612630318290542
607,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,remained,remained,6,8.742893471512136,-0.7087816398315925,8,1.0346529827895663
608,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,relatively,relatively,7,9.09929707318286,-0.6007560827519403,10,1.7826109900988767
609,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,calm,calm,8,8.166216268592143,-0.8835718939382907,4,-0.4612630318290542
610,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,despite,despite,9,9.796904067133344,-0.3893121360833358,7,0.6606739791349112
611,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,having,having,10,10.40961214374347,-0.2036009620302698,6,0.2866949754802561
612,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,asked,asked,11,10.32137518064285,-0.2303454928073958,5,-0.087284028174399
613,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,for,for,12,13.908199122518193,0.8568170741570548,3,-0.8352420354837095
614,16,MVRR_AMB,7,9,ambiguous,The little girl fed the lamb remained relatively calm despite having asked for beef.,6,beef..,beef.,13,8.256866848974312,-0.8560957982998834,5,-0.087284028174399
615,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
616,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,yoga,yoga,1,7.7284157798410416,-1.0162687619423796,4,-0.4612630318290542
617,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,instructor,instructor,2,7.431299675155903,-1.106324340997952,10,1.7826109900988767
618,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,demonstrated,demonstrated,3,7.947325027016463,-0.9499175992011564,12,2.530568997408188
619,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
620,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,position,position,5,9.806701283848437,-0.3863426099940462,8,1.0346529827895663
621,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,demanded,demanded,6,7.57198844937744,-1.0636817213978944,8,1.0346529827895663
622,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,immense,immense,7,7.275864600546533,-1.1534365487469282,7,0.6606739791349112
623,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,physical,physical,8,9.48524111006323,-0.4837768508077844,8,1.0346529827895663
624,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,effort,effort,9,9.434203664214742,-0.4992462470031664,6,0.2866949754802561
625,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,from,from,10,13.161822523668638,0.630591111501295,4,-0.4612630318290542
626,17,NPS_AMB,7,8,ambiguous,The yoga instructor demonstrated the position demanded immense physical effort from everyone.,6,everyone..,everyone.,11,10.064244931414242,-0.3082814010999633,9,1.4086319864442216
627,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,Before,Before,0,11.534970673838794,0.1374940256690997,6,0.2866949754802561
628,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
629,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,yoga,yoga,2,7.7284157798410416,-1.0162687619423796,4,-0.4612630318290542
630,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,instructor,instructor,3,7.431299675155903,-1.106324340997952,10,1.7826109900988767
631,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,left,left,4,10.953014633513746,-0.0388962385069151,4,-0.4612630318290542
632,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,the,the,5,15.687451186819413,1.396106504820095,3,-0.8352420354837095
633,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,position,position,6,9.806701283848437,-0.3863426099940462,8,1.0346529827895663
634,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,demanded,demanded,7,7.57198844937744,-1.0636817213978944,8,1.0346529827895663
635,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,immense,immense,8,7.275864600546533,-1.1534365487469282,7,0.6606739791349112
636,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,physical,physical,9,9.48524111006323,-0.4837768508077844,8,1.0346529827895663
637,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,effort,effort,10,9.434203664214742,-0.4992462470031664,6,0.2866949754802561
638,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,from,from,11,13.161822523668638,0.630591111501295,4,-0.4612630318290542
639,17,NPZ_AMB,8,8,ambiguous,Before the yoga instructor left the position demanded immense physical effort from everyone.,7,everyone..,everyone.,12,10.064244931414242,-0.3082814010999633,9,1.4086319864442216
640,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
641,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,yoga,yoga,1,7.7284157798410416,-1.0162687619423796,4,-0.4612630318290542
642,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,instructor,instructor,2,7.431299675155903,-1.106324340997952,10,1.7826109900988767
643,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,offered,offered,3,9.246286498749653,-0.5562037423512362,7,0.6606739791349112
644,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
645,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,position,position,5,9.806701283848437,-0.3863426099940462,8,1.0346529827895663
646,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,demanded,demanded,6,7.57198844937744,-1.0636817213978944,8,1.0346529827895663
647,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,immense,immense,7,7.275864600546533,-1.1534365487469282,7,0.6606739791349112
648,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,physical,physical,8,9.48524111006323,-0.4837768508077844,8,1.0346529827895663
649,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,effort,effort,9,9.434203664214742,-0.4992462470031664,6,0.2866949754802561
650,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,from,from,10,13.161822523668638,0.630591111501295,4,-0.4612630318290542
651,17,MVRR_AMB,7,9,ambiguous,The yoga instructor offered the position demanded immense physical effort from everyone.,6,everyone..,everyone.,11,10.064244931414242,-0.3082814010999633,9,1.4086319864442216
652,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
653,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,governor,governor,1,8.499029220788566,-0.7826966379200917,8,1.0346529827895663
654,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,noticed,noticed,2,8.504918160540624,-0.780911706470627,7,0.6606739791349112
655,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
656,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,contract,contract,4,8.81001204797317,-0.6884380698491119,8,1.0346529827895663
657,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,received,received,5,9.444700778495555,-0.4960645826973116,8,1.0346529827895663
658,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,sweeping,sweeping,6,7.526717561352706,-1.077403279977655,8,1.0346529827895663
659,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,support,support,7,10.367724586887526,-0.2162970364887133,7,0.6606739791349112
660,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,across,across,8,10.393753262336755,-0.2084077723166682,6,0.2866949754802561
661,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,the,the,9,15.687451186819413,1.396106504820095,3,-0.8352420354837095
662,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,entire,entire,10,9.711600390872473,-0.4151675907022723,6,0.2866949754802561
663,18,NPS_AMB,6,7,ambiguous,The governor noticed the contract received sweeping support across the entire state.,5,state..,state.,11,10.926711562628428,-0.0468686716472439,6,0.2866949754802561
664,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,While,While,0,11.508786912965586,0.129557755268045,5,-0.087284028174399
665,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
666,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,governor,governor,2,8.499029220788566,-0.7826966379200917,8,1.0346529827895663
667,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,read,read,3,10.10180548241468,-0.2968968375685605,4,-0.4612630318290542
668,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
669,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,contract,contract,5,8.81001204797317,-0.6884380698491119,8,1.0346529827895663
670,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,received,received,6,9.444700778495555,-0.4960645826973116,8,1.0346529827895663
671,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,sweeping,sweeping,7,7.526717561352706,-1.077403279977655,8,1.0346529827895663
672,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,support,support,8,10.367724586887526,-0.2162970364887133,7,0.6606739791349112
673,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,from,from,9,13.161822523668638,0.630591111501295,4,-0.4612630318290542
674,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
675,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,audience,audience,11,8.989818381366925,-0.6339389591772301,8,1.0346529827895663
676,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,at,at,12,13.294115945349049,0.6706891085698068,2,-1.2092210391383649
677,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,the,the,13,15.687451186819413,1.396106504820095,3,-0.8352420354837095
678,18,NPZ_AMB,7,7,ambiguous,While the governor read the contract received sweeping support from the audience at the rally.,6,rally..,rally.,14,7.647786045440933,-1.040707549695718,6,0.2866949754802561
679,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
680,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,governor,governor,1,8.499029220788566,-0.7826966379200917,8,1.0346529827895663
681,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,awarded,awarded,2,7.469083884921234,-1.0948719867299797,7,0.6606739791349112
682,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
683,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,contract,contract,4,8.81001204797317,-0.6884380698491119,8,1.0346529827895663
684,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,received,received,5,9.444700778495555,-0.4960645826973116,8,1.0346529827895663
685,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,sweeping,sweeping,6,7.526717561352706,-1.077403279977655,8,1.0346529827895663
686,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,support,support,7,10.367724586887526,-0.2162970364887133,7,0.6606739791349112
687,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,across,across,8,10.393753262336755,-0.2084077723166682,6,0.2866949754802561
688,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,the,the,9,15.687451186819413,1.396106504820095,3,-0.8352420354837095
689,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,entire,entire,10,9.711600390872473,-0.4151675907022723,6,0.2866949754802561
690,18,MVRR_AMB,6,8,ambiguous,The governor awarded the contract received sweeping support across the entire state.,5,state..,state.,11,10.926711562628428,-0.0468686716472439,6,0.2866949754802561
691,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
692,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,patient,patient,1,9.092007185014316,-0.6029656401940185,7,0.6606739791349112
693,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,reported,reported,2,9.611998241741391,-0.4453568974202111,8,1.0346529827895663
694,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
695,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,treatment,treatment,4,9.621655004873238,-0.4424299426643845,9,1.4086319864442216
696,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,continued,continued,5,9.222565341598752,-0.5633936001523013,9,1.4086319864442216
697,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,causing,causing,6,8.272826003650401,-0.851258595290926,7,0.6606739791349112
698,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,uncomfortable,uncomfortable,7,7.770645234129176,-1.0034690587315795,13,2.9045480010628424
699,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,side,side,8,10.579895409091776,-0.1519882832740434,4,-0.4612630318290542
700,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,effects,effects,9,9.42875274891449,-0.5008984137016602,7,0.6606739791349112
701,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,like,like,10,12.326190730613224,0.3773119932905902,4,-0.4612630318290542
702,19,NPS_AMB,6,7,ambiguous,The patient reported the treatment continued causing uncomfortable side effects like nausea.,5,nausea..,nausea.,11,6.60934924316738,-1.355456653048644,7,0.6606739791349112
703,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,Before,Before,0,11.534970673838794,0.1374940256690997,6,0.2866949754802561
704,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
705,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,patient,patient,2,9.092007185014316,-0.6029656401940185,7,0.6606739791349112
706,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,called,called,3,10.839227908231596,-0.0733848753479927,6,0.2866949754802561
707,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
708,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,treatment,treatment,5,9.621655004873238,-0.4424299426643845,9,1.4086319864442216
709,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,continued,continued,6,9.222565341598752,-0.5633936001523013,9,1.4086319864442216
710,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,causing,causing,7,8.272826003650401,-0.851258595290926,7,0.6606739791349112
711,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,uncomfortable,uncomfortable,8,7.770645234129176,-1.0034690587315795,13,2.9045480010628424
712,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,side,side,9,10.579895409091776,-0.1519882832740434,4,-0.4612630318290542
713,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,effects,effects,10,9.42875274891449,-0.5008984137016602,7,0.6606739791349112
714,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,like,like,11,12.326190730613224,0.3773119932905902,4,-0.4612630318290542
715,19,NPZ_AMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,nausea..,nausea.,12,6.60934924316738,-1.355456653048644,7,0.6606739791349112
716,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
717,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,patient,patient,1,9.092007185014316,-0.6029656401940185,7,0.6606739791349112
718,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,refused,refused,2,8.40827078419205,-0.8102054246637089,7,0.6606739791349112
719,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
720,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,treatment,treatment,4,9.621655004873238,-0.4424299426643845,9,1.4086319864442216
721,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,continued,continued,5,9.222565341598752,-0.5633936001523013,9,1.4086319864442216
722,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,causing,causing,6,8.272826003650401,-0.851258595290926,7,0.6606739791349112
723,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,uncomfortable,uncomfortable,7,7.770645234129176,-1.0034690587315795,13,2.9045480010628424
724,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,scenes,scenes,8,8.319473692442186,-0.8371197298457153,6,0.2866949754802561
725,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,in,in,9,14.60582619067051,1.0682671052951365,2,-1.2092210391383649
726,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
727,19,MVRR_AMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,ER..,ER.,11,6.90875477931522,-1.2647071497229616,3,-0.8352420354837095
